Mapping parameters for Mustelus mento (Speckled smooth-hound)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  87 ,
Bounding Box (NSWE): ,0,-57,-95,-67

Pelagic: False,
Layer used to generate probabilities: Bottom,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,16,19,34,50
Temperature (°C),1,1.935,4.25,13.11,19.175
Salinity (psu),1,33.3343,33.8343,34.867,35.54655
Primary Production,1,456,510,2854,3738.5
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,1,2,28,57.5
 

Map data (HSPEC) for predicted occurrences (n = 251): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Mustelus,mento,-2.75,-79.75,5007:229:4,0.11,1,0.111294311624,0.981458318005,1,1,1
Mustelus,mento,-8.25,-79.75,5007:489:2,0.09,0.125,0.854905193735,0.860790228828,1,1,1
Mustelus,mento,-2.25,-80.75,5008:120:2,0.11,1,0.111294311624,0.981458318005,1,1,1
Mustelus,mento,-2.25,-81.25,5008:121:1,0.18,1,0.179265658747,1,1,1,1
Mustelus,mento,-24.25,-70.75,5207:140:2,0.13,1,0.131749460043,1,1,1,1
Mustelus,mento,-27.75,-71.25,5207:371:3,0.14,1,0.144708423326,1,1,1,1
Mustelus,mento,-29.25,-71.75,5207:391:2,0.14,1,0.144708423326,1,1,1,1
Mustelus,mento,-29.75,-71.75,5207:391:4,0.14,1,0.144708423326,1,1,1,1
Mustelus,mento,-33.75,-78.75,5307:238:4,0.03,1,0.235421166307,1,0.148148148148,1,1
Mustelus,mento,-46.75,-73.75,5407:363:4,0.02,1,1,0.0172,1,1,1
Mustelus,mento,-47.25,-74.25,5407:374:1,0.02,1,1,0.0172,1,1,1
Mustelus,mento,-46.75,-75.25,5407:465:3,0.02,1,1,0.0172,1,1,1
Mustelus,mento,-46.75,-75.75,5407:465:4,0.10,1,0.10151187905,1,1,1,1
Mustelus,mento,-50.25,-74.75,5507:104:2,0.03,1,1,0.0282,1,1,1
Mustelus,mento,-50.75,-75.25,5507:205:3,0.03,1,1,0.0282,1,1,1
Mustelus,mento,-6.75,-79.75,5007:469:4,0.20,1,0.248145094806,0.814877492458,1,1,1
Mustelus,mento,-7.75,-79.25,5007:479:3,0.38,1,0.488870568838,0.774851004341,1,1,1
Mustelus,mento,-9.25,-78.25,5007:498:1,0.23,1,0.332234130256,0.69067765433,1,1,1
Mustelus,mento,-1.75,-80.75,5008:110:4,0.34,1,0.500412201154,0.684791406078,1,1,1
Mustelus,mento,-1.25,-81.25,5008:111:1,0.30,1,0.295896328294,1,1,1,1
Mustelus,mento,-1.75,-81.25,5008:111:3,0.30,1,0.295896328294,1,1,1,1
