Mapping parameters for Myripristis leiognathus (Panamic soldierfish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  77 |  87 ,
Bounding Box (NSWE): ,32,-4,-115,-77

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,3,5,14,24
Temperature (°C),1,18.51,23.31,28.68,32.88
Salinity (psu),1,30.685,32.06,35.31,37.685
Primary Production,1,299,418,1399,2245
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,5,13,128,230
 

Map data (HSPEC) for predicted occurrences (n = 277): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Myripristis,leiognathus,-3.25,-79.75,5007:239:2,0.12,1,0.91666666666667,1,0.13356973995272,1,1
Myripristis,leiognathus,1.25,-79.25,7007:219:1,0.09,1,1,1,0.091016548463357,1,1
Myripristis,leiognathus,4.25,-77.25,7007:247:1,0.15,1,1,0.80363636363636,0.1903073286052,1,1
Myripristis,leiognathus,6.25,-77.25,7007:467:1,0.16,1,1,0.15636363636364,1,1,1
Myripristis,leiognathus,6.75,-77.25,7007:467:3,0.14,1,1,0.15636363636364,0.87115839243499,1,1
Myripristis,leiognathus,6.75,-77.75,7007:467:4,0.16,1,1,0.15636363636364,1,1,1
Myripristis,leiognathus,7.25,-77.75,7007:477:2,0.16,1,1,0.15636363636364,1,1,1
Myripristis,leiognathus,7.25,-78.25,7007:478:1,0.16,1,1,0.15636363636364,1,1,1
Myripristis,leiognathus,7.75,-78.25,7007:478:3,0.16,1,1,0.15636363636364,1,1,1
Myripristis,leiognathus,5.75,-86.75,7008:456:4,0.18,1,1,1,0.18487394957983,1,1
Myripristis,leiognathus,5.75,-87.25,7008:457:3,0.18,1,1,1,0.18487394957983,1,1
Myripristis,leiognathus,27.25,-114.25,7211:374:1,0.09,1,0.09375,1,1,1,1
Myripristis,leiognathus,27.25,-114.75,7211:374:2,0.09,1,0.09375,1,1,1,1
Myripristis,leiognathus,27.75,-114.25,7211:374:3,0.09,1,0.09375,1,1,1,1
Myripristis,leiognathus,27.75,-114.75,7211:374:4,0.09,1,0.09375,1,1,1,1
Myripristis,leiognathus,28.25,-114.25,7211:384:1,0.01,1,0.0125,1,1,1,1
Myripristis,leiognathus,28.75,-114.25,7211:384:3,0.01,1,0.0125,1,1,1,1
Myripristis,leiognathus,28.75,-114.75,7211:384:4,0.01,0.8,0.0125,1,1,1,1
Myripristis,leiognathus,-2.75,-79.75,5007:229:4,0.21,1,1,1,0.21040189125296,1,1
Myripristis,leiognathus,-3.75,-80.75,5008:130:4,0.31,1,0.88125,1,0.34633569739953,1,1
Myripristis,leiognathus,1.25,-78.75,7007:218:2,0.30,1,1,1,0.29787234042553,1,1
Myripristis,leiognathus,3.25,-77.25,7007:237:1,0.34,1,1,1,0.34042553191489,1,1
Myripristis,leiognathus,4.75,-77.25,7007:247:3,0.27,1,1,0.80363636363636,0.33215130023641,1,1
Myripristis,leiognathus,5.25,-77.25,7007:457:1,0.20,1,1,0.44,0.46217494089835,1,1
Myripristis,leiognathus,5.75,-77.25,7007:457:3,0.33,1,1,0.44,0.74940898345154,1,1
Myripristis,leiognathus,7.25,-79.75,7007:479:2,0.38,0.9,1,0.41818181818182,1,1,1
Myripristis,leiognathus,18.75,-110.75,7111:380:4,0.34,1,1,1,0.34453781512605,1,1
Myripristis,leiognathus,19.25,-110.75,7111:390:2,0.39,1,1,1,0.39495798319328,1,1
Myripristis,leiognathus,28.25,-112.25,7211:382:1,0.23,0.4,0.95208333333333,1,0.60520094562648,1,1
Myripristis,leiognathus,29.25,-114.75,7211:394:2,0.39,1,0.39166666666667,1,1,1,1
Myripristis,leiognathus,29.75,-114.25,7211:394:3,0.39,1,0.39166666666667,0.98736842105263,1,1,1
Myripristis,leiognathus,31.25,-114.75,7311:114:2,0.37,1,0.79166666666667,0.98736842105263,0.47281323877069,1,1
Myripristis,leiognathus,2.25,-78.75,7007:228:2,0.49,1,1,1,0.49408983451537,1,1
Myripristis,leiognathus,7.75,-79.75,7007:479:4,0.42,1,1,0.41818181818182,1,1,1
Myripristis,leiognathus,8.25,-79.25,7007:489:1,0.42,1,1,0.41818181818182,1,1,1
Myripristis,leiognathus,8.25,-79.75,7007:489:2,0.42,1,1,0.41818181818182,1,1,1
Myripristis,leiognathus,14.25,-91.25,7109:141:1,0.46,0.5,0.91190476190476,1,1,1,1
Myripristis,leiognathus,22.75,-105.75,7210:225:4,0.52,1,1,1,0.51654846335697,1,1
Myripristis,leiognathus,26.75,-113.25,7211:363:3,0.51,1,0.53541666666667,1,0.9468085106383,1,1
Myripristis,leiognathus,26.75,-113.75,7211:363:4,0.54,1,0.53541666666667,1,1,1,1
Myripristis,leiognathus,28.25,-111.25,7211:381:1,0.59,1,1,1,0.58510638297872,1,1
Myripristis,leiognathus,28.25,-111.75,7211:381:2,0.48,1,1,1,0.47754137115839,1,1
Myripristis,leiognathus,28.75,-111.75,7211:381:4,0.58,1,1,1,0.58037825059102,1,1
Myripristis,leiognathus,28.25,-112.75,7211:382:2,0.59,1,0.95208333333333,1,0.6241134751773,1,1
Myripristis,leiognathus,28.75,-112.25,7211:382:3,0.43,1,0.95208333333333,1,0.45508274231678,1,1
Myripristis,leiognathus,28.75,-112.75,7211:382:4,0.50,1,0.95208333333333,1,0.52600472813239,1,1
Myripristis,leiognathus,28.75,-113.25,7211:383:3,0.45,1,0.6,1,0.75531914893617,1,1
Myripristis,leiognathus,29.25,-113.25,7211:393:1,0.56,1,0.84791666666667,1,0.66312056737589,1,1
Myripristis,leiognathus,30.75,-114.25,7311:104:3,0.52,0.8,0.78541666666667,0.98736842105263,0.83333333333333,1,1
Myripristis,leiognathus,30.75,-114.75,7311:104:4,0.59,1,0.78541666666667,0.98736842105263,0.75531914893617,1,1
Myripristis,leiognathus,31.75,-113.75,7311:113:4,0.55,1,0.8,0.98736842105263,0.69621749408983,1,1
Myripristis,leiognathus,31.25,-114.25,7311:114:1,0.58,1,0.79166666666667,0.98736842105263,0.7387706855792,1,1
Myripristis,leiognathus,-2.75,-80.25,5008:120:3,0.77,1,0.95833333333333,1,0.80260047281324,1,1
Myripristis,leiognathus,-2.75,-80.75,5008:120:4,0.67,0.7,0.95833333333333,1,1,1,1
Myripristis,leiognathus,1.75,-78.75,7007:218:4,0.71,1,1,1,0.70685579196217,1,1
Myripristis,leiognathus,1.25,-79.75,7007:219:2,0.74,1,1,1,0.73995271867612,1,1
Myripristis,leiognathus,2.75,-78.25,7007:228:3,0.61,1,1,1,0.61229314420804,1,1
Myripristis,leiognathus,3.25,-77.75,7007:237:2,0.66,1,1,1,0.65839243498818,1,1
Myripristis,leiognathus,8.75,-79.25,7007:489:3,0.72,1,1,0.81473684210526,0.88297872340426,1,1
