Mapping parameters for Cromileptes altivelis (Humpback grouper)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  57 |  61 |  71 ,
Bounding Box (NSWE): ,32,-23,88,168

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,2,5,22,40
Temperature (°C),1,21.42,25,28.94,33.14
Salinity (psu),1,30.56,33.25,35.31,36.37
Primary Production,1,100,203,1023,2059
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,3,15,202,727
 

Map data (HSPEC) for predicted occurrences (n = 3013): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Cromileptes,altivelis,2.75,96.75,1009:226:4,0.15,0.16666666666667,0.90238095238095,1,1,1,1
Cromileptes,altivelis,3.75,98.75,1009:238:4,0.16,1,0.89285714285714,0.38661710037175,0.47104247104247,1,1
Cromileptes,altivelis,3.25,99.25,1009:239:1,0.16,0.66666666666667,0.88809523809524,0.38661710037175,0.70366795366795,1,1
Cromileptes,altivelis,3.25,99.75,1009:239:2,0.05,1,0.88809523809524,0.38661710037175,0.15830115830116,1,1
Cromileptes,altivelis,4.25,99.75,1009:249:2,0.06,0.22222222222222,0.88571428571429,0.38661710037175,0.73938223938224,1,1
Cromileptes,altivelis,5.25,99.75,1009:459:2,0.08,0.22222222222222,0.9,0.45353159851301,0.83494208494208,1,1
Cromileptes,altivelis,5.75,99.75,1009:459:4,0.19,0.55555555555556,0.9,0.45353159851301,0.85328185328185,1,1
Cromileptes,altivelis,6.75,98.75,1009:468:4,0.14,0.27777777777778,0.93333333333333,0.53531598513011,1,1,1
Cromileptes,altivelis,2.25,100.25,1010:120:1,0.16,1,0.9,0.38661710037175,0.4546332046332,1,1
Cromileptes,altivelis,2.25,101.25,1010:121:1,0.17,1,0.91904761904762,0.38661710037175,0.47586872586873,1,1
Cromileptes,altivelis,2.75,101.75,1010:121:4,0.11,1,0.91904761904762,0.38661710037175,0.31081081081081,1,1
Cromileptes,altivelis,3.25,100.25,1010:130:1,0.14,1,0.88571428571429,0.38661710037175,0.40926640926641,1,1
Cromileptes,altivelis,3.25,100.75,1010:130:2,0.08,1,0.88571428571429,0.38661710037175,0.22297297297297,1,1
Cromileptes,altivelis,3.75,100.25,1010:130:3,0.05,0.33333333333333,0.88571428571429,0.38661710037175,0.4034749034749,1,1
Cromileptes,altivelis,3.75,100.75,1010:130:4,0.07,1,0.88571428571429,0.38661710037175,0.19015444015444,1,1
Cromileptes,altivelis,4.25,100.25,1010:140:1,0.12,1,0.88333333333333,0.38661710037175,0.3465250965251,1,1
Cromileptes,altivelis,4.25,100.75,1010:140:2,0.08,1,0.88333333333333,0.38661710037175,0.23648648648649,1,1
Cromileptes,altivelis,4.75,100.25,1010:140:3,0.09,1,0.88333333333333,0.38661710037175,0.26544401544402,1,1
Cromileptes,altivelis,4.75,100.75,1010:140:4,0.12,1,0.88333333333333,0.38661710037175,0.34073359073359,1,1
Cromileptes,altivelis,0.25,106.25,1010:206:1,0.19,0.22222222222222,1,0.84386617100372,1,1,1
Cromileptes,altivelis,0.75,108.75,1010:208:4,0.15,1,0.98333333333333,0.90334572490706,0.16795366795367,1,1
Cromileptes,altivelis,1.75,108.25,1010:218:3,0.05,0.055555555555556,0.99047619047619,0.94795539033457,1,1,1
Cromileptes,altivelis,5.25,100.25,1010:350:1,0.13,1,0.89285714285714,0.45353159851301,0.33204633204633,1,1
