Mapping parameters for Abudefduf troschelii (Panamic sergeant major)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  77 |  87 ,
Bounding Box (NSWE): ,32,-18,-115,-73

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,1,2,7,12
Temperature (°C),1,16.26,22.88,28.45,32.65
Salinity (psu),1,15,32.22,35.31,37.635
Primary Production,1,321,470,1674,2302.5
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,1,9,97,175
 

Map data (HSPEC) for predicted occurrences (n = 309): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Abudefduf,troschelii,-9.25,-78.25,5007:498:1,0.10,1,0.60876132930514,1,0.16626889419252,1,1
Abudefduf,troschelii,-5.75,-81.25,5008:351:3,0.01,1,0.74924471299094,1,0.01829753381066,1,1
Abudefduf,troschelii,-10.75,-77.75,5107:207:4,0.05,1,0.59969788519637,1,0.07557677008751,1,1
Abudefduf,troschelii,-11.25,-77.25,5107:217:1,0.12,1,0.54229607250755,1,0.22991249005569,1,1
Abudefduf,troschelii,-12.25,-76.75,5107:226:2,0.13,1,0.43504531722054,1,0.29196499602228,1,1
Abudefduf,troschelii,-12.75,-76.75,5107:226:4,0.09,1,0.43504531722054,1,0.21081941129674,1,1
Abudefduf,troschelii,3.75,-77.25,7007:237:3,0.09,1,1,1,0.091487669053302,1,1
Abudefduf,troschelii,18.75,-110.75,7111:380:4,0.13,1,1,1,0.12751677852349,1,1
Abudefduf,troschelii,19.25,-110.75,7111:390:2,0.17,1,1,1,0.16778523489933,1,1
Abudefduf,troschelii,-2.75,-79.75,5007:229:4,0.37,1,1,1,0.37470167064439,1,1
Abudefduf,troschelii,-3.25,-79.75,5007:239:2,0.27,1,1,1,0.27128082736675,1,1
Abudefduf,troschelii,-6.75,-79.75,5007:469:4,0.25,1,0.63444108761329,1,0.39856801909308,1,1
Abudefduf,troschelii,-8.25,-79.25,5007:489:1,0.38,1,0.62537764350453,1,0.60700079554495,1,1
Abudefduf,troschelii,-9.75,-78.25,5007:498:3,0.36,1,0.60876132930514,1,0.59108989657916,1,1
Abudefduf,troschelii,-5.75,-80.75,5008:350:4,0.34,1,0.72205438066465,1,0.47016706443914,1,1
Abudefduf,troschelii,-6.25,-80.25,5008:360:1,0.31,1,0.63746223564955,1,0.48926014319809,1,1
Abudefduf,troschelii,-6.75,-80.25,5008:360:3,0.38,1,0.63746223564955,1,0.59427207637232,1,1
Abudefduf,troschelii,-10.25,-77.75,5107:207:2,0.32,1,0.59969788519637,1,0.52903739061257,1,1
Abudefduf,troschelii,-10.25,-78.25,5107:208:1,0.22,1,0.6404833836858,1,0.34606205250597,1,1
Abudefduf,troschelii,-11.75,-77.25,5107:217:3,0.28,1,0.54229607250755,1,0.50994431185362,1,1
Abudefduf,troschelii,1.25,-79.25,7007:219:1,0.21,1,1,1,0.2140015910899,1,1
Abudefduf,troschelii,4.25,-77.25,7007:247:1,0.34,1,1,0.97502903600465,0.34765314240255,1,1
Abudefduf,troschelii,28.25,-114.25,7211:384:1,0.35,1,0.34894259818731,1,1,1,1
Abudefduf,troschelii,28.75,-114.25,7211:384:3,0.35,1,0.34894259818731,1,1,1,1
Abudefduf,troschelii,-7.25,-79.75,5007:479:2,0.56,1,0.56495468277946,1,1,1,1
Abudefduf,troschelii,-7.75,-79.25,5007:479:3,0.56,1,0.56495468277946,1,1,1,1
Abudefduf,troschelii,-7.75,-79.75,5007:479:4,0.56,1,0.56495468277946,1,1,1,1
Abudefduf,troschelii,-8.25,-78.75,5007:488:2,0.52,1,0.62688821752266,1,0.83134447096261,1,1
Abudefduf,troschelii,-3.75,-80.75,5008:130:4,0.55,1,0.97885196374622,1,0.55767700875099,1,1
Abudefduf,troschelii,-4.25,-81.25,5008:141:1,0.53,1,0.80060422960725,1,0.65791567223548,1,1
Abudefduf,troschelii,-5.25,-80.75,5008:350:2,0.54,1,0.72205438066465,1,0.75338106603023,1,1
Abudefduf,troschelii,-12.25,-77.25,5107:227:1,0.42,1,0.5226586102719,1,0.81066030230708,1,1
Abudefduf,troschelii,-13.75,-76.25,5107:236:3,0.45,1,0.44712990936556,1,1,1,1
Abudefduf,troschelii,-14.25,-75.75,5107:245:2,0.48,1,0.48187311178248,1,1,1,1
Abudefduf,troschelii,-14.75,-75.25,5107:245:3,0.48,1,0.48187311178248,1,1,1,1
Abudefduf,troschelii,-14.75,-75.75,5107:245:4,0.48,1,0.48187311178248,1,1,1,1
Abudefduf,troschelii,-14.25,-76.25,5107:246:1,0.48,1,0.48187311178248,1,1,1,1
Abudefduf,troschelii,-15.25,-74.75,5107:354:2,0.40,1,0.45770392749245,1,0.87589498806683,1,1
Abudefduf,troschelii,-15.75,-74.25,5107:354:3,0.45,1,0.45770392749245,1,0.99363564041368,1,1
Abudefduf,troschelii,-15.75,-74.75,5107:354:4,0.46,1,0.45770392749245,1,1,1,1
Abudefduf,troschelii,-16.25,-73.25,5107:363:1,0.50,1,0.57401812688822,1,0.87271280827367,1,1
Abudefduf,troschelii,-16.25,-73.75,5107:363:2,0.57,1,0.57401812688822,1,1,1,1
Abudefduf,troschelii,-15.25,-75.25,5107:455:1,0.42,1,0.47885196374622,1,0.86953062848051,1,1
Abudefduf,troschelii,1.25,-78.75,7007:218:2,0.49,1,1,1,0.49244232299125,1,1
Abudefduf,troschelii,3.25,-77.25,7007:237:1,0.55,1,1,1,0.5497215592681,1,1
Abudefduf,troschelii,4.75,-77.25,7007:247:3,0.53,1,1,0.97502903600465,0.53858392999204,1,1
Abudefduf,troschelii,1.75,-91.75,7009:111:4,0.48,1,1,1,0.47651006711409,1,1
Abudefduf,troschelii,15.75,-95.25,7109:455:3,0.40,0.4,1,1,1,1,1
Abudefduf,troschelii,27.25,-114.25,7211:374:1,0.41,1,0.40785498489426,1,1,1,1
Abudefduf,troschelii,27.25,-114.75,7211:374:2,0.41,1,0.40785498489426,1,1,1,1
Abudefduf,troschelii,27.75,-114.25,7211:374:3,0.41,1,0.40785498489426,1,1,1,1
Abudefduf,troschelii,27.75,-114.75,7211:374:4,0.41,1,0.40785498489426,1,1,1,1
Abudefduf,troschelii,-8.75,-79.75,5007:489:4,0.63,1,0.62537764350453,1,1,1,1
Abudefduf,troschelii,-9.25,-78.75,5007:498:2,0.61,1,0.60876132930514,1,1,1,1
Abudefduf,troschelii,-7.25,-80.25,5008:370:1,0.65,1,0.64803625377644,1,1,1,1
Abudefduf,troschelii,-7.75,-80.25,5008:370:3,0.65,1,0.64803625377644,1,1,1,1
Abudefduf,troschelii,2.25,-78.75,7007:228:2,0.76,1,1,1,0.75656324582339,1,1
Abudefduf,troschelii,5.25,-77.25,7007:457:1,0.68,1,1,0.94599303135889,0.71360381861575,1,1
Abudefduf,troschelii,7.75,-81.75,7008:371:4,0.62,1,1,0.97502903600465,0.63758389261745,1,1
Abudefduf,troschelii,13.75,-91.25,7109:131:3,0.78,1,0.78095238095238,1,1,1,1
Abudefduf,troschelii,13.75,-91.75,7109:131:4,0.78,1,0.78095238095238,1,1,1,1
Abudefduf,troschelii,18.25,-114.75,7111:384:2,0.62,1,1,1,0.6241610738255,1,1
Abudefduf,troschelii,22.75,-105.75,7210:225:4,0.79,1,1,1,0.78679395385839,1,1
Abudefduf,troschelii,26.75,-113.25,7211:363:3,0.73,1,0.72809667673716,1,1,1,1
Abudefduf,troschelii,26.75,-113.75,7211:363:4,0.73,1,0.72809667673716,1,1,1,1
Abudefduf,troschelii,27.75,-113.75,7211:373:4,0.72,1,0.71752265861027,1,1,1,1
Abudefduf,troschelii,28.25,-111.75,7211:381:2,0.73,1,1,1,0.73428798727128,1,1
Abudefduf,troschelii,28.75,-112.25,7211:382:3,0.70,1,1,1,0.70405727923628,1,1
Abudefduf,troschelii,28.75,-113.25,7211:383:3,0.77,1,0.77492447129909,1,1,1,1
Abudefduf,troschelii,28.75,-113.75,7211:383:4,0.77,1,0.77492447129909,1,1,1,1
Abudefduf,troschelii,29.25,-114.75,7211:394:2,0.62,1,0.6238670694864,1,1,1,1
Abudefduf,troschelii,29.75,-114.25,7211:394:3,0.62,1,0.6238670694864,0.98709677419355,1,1,1
Abudefduf,troschelii,31.25,-114.75,7311:114:2,0.66,1,0.91389728096677,0.98709677419355,0.72792362768496,1,1
Abudefduf,troschelii,-0.25,-80.25,5008:100:1,1.00,1,1,1,1,1,1
Abudefduf,troschelii,-0.25,-80.75,5008:100:2,0.80,0.8,1,1,1,1,1
Abudefduf,troschelii,-0.75,-80.25,5008:100:3,1.00,1,1,1,1,1,1
Abudefduf,troschelii,-0.75,-80.75,5008:100:4,1.00,1,1,1,1,1,1
Abudefduf,troschelii,-1.25,-80.75,5008:110:2,1.00,1,1,1,1,1,1
Abudefduf,troschelii,-1.75,-80.75,5008:110:4,1.00,1,1,1,1,1,1
Abudefduf,troschelii,-1.25,-81.25,5008:111:1,1.00,1,1,1,1,1,1
Abudefduf,troschelii,-1.75,-81.25,5008:111:3,1.00,1,1,1,1,1,1
Abudefduf,troschelii,-2.25,-80.25,5008:120:1,1.00,1,1,1,1,1,1
Abudefduf,troschelii,-2.25,-80.75,5008:120:2,1.00,1,1,1,1,1,1
Abudefduf,troschelii,-2.75,-80.25,5008:120:3,1.00,1,1,1,1,1,1
Abudefduf,troschelii,-2.25,-81.25,5008:121:1,1.00,1,1,1,1,1,1
Abudefduf,troschelii,-3.25,-80.25,5008:130:1,0.98,1,0.97885196374622,1,1,1,1
Abudefduf,troschelii,-3.25,-80.75,5008:130:2,0.98,1,0.97885196374622,1,1,1,1
Abudefduf,troschelii,-0.75,-89.25,5008:209:3,1.00,1,1,1,1,1,1
Abudefduf,troschelii,-0.75,-89.75,5008:209:4,1.00,1,1,1,1,1,1
