Mapping parameters for Hippoglossina oblonga (American fourspot flounder)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  21 |  31 ,
Bounding Box (NSWE): ,47,24,-81,-59

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,10,44,150,311
Temperature (°C),1,0.67,9.02,24.54,26.82
Salinity (psu),1,29.5,31.89,35.9,36.4
Primary Production,1,121.5,684,1809,2301.5
Sea Ice Concentration,1,-0.99146872023121,0,0.02,0.31
Distance to Land (km),0,2,17,251,414
 

Map data (HSPEC) for predicted occurrences (n = 358): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Hippoglossina,oblonga,25.25,-79.25,7207:459:1,0.01,1,0.030701754385965,0.25999999999999,1,1,1
Hippoglossina,oblonga,25.75,-79.25,7207:459:3,0.01,1,0.030701754385965,0.25999999999999,1,1,1
Hippoglossina,oblonga,26.25,-77.25,7207:467:1,0.01,1,0.17105263157895,0.079999999999998,1,1,1
Hippoglossina,oblonga,26.25,-77.75,7207:467:2,0.01,1,0.17105263157895,0.079999999999998,0.92533333333333,1,1
Hippoglossina,oblonga,26.75,-77.25,7207:467:3,0.01,1,0.17105263157895,0.079999999999998,0.64622222222222,1,1
Hippoglossina,oblonga,26.75,-77.75,7207:467:4,0.01,1,0.17105263157895,0.079999999999998,0.97511111111111,1,1
Hippoglossina,oblonga,26.25,-78.75,7207:468:2,0.02,1,0.11842105263158,0.22,0.58577777777778,1,1
Hippoglossina,oblonga,26.75,-78.25,7207:468:3,0.02,1,0.11842105263158,0.22,0.856,1,1
Hippoglossina,oblonga,26.75,-78.75,7207:468:4,0.03,1,0.11842105263158,0.22,1,1,1
Hippoglossina,oblonga,26.25,-79.25,7207:469:1,0.03,1,0.10087719298246,0.44,0.70666666666667,1,1
Hippoglossina,oblonga,26.25,-79.75,7207:469:2,0.02,1,0.10087719298246,0.44,0.54488888888889,1,1
Hippoglossina,oblonga,26.75,-79.25,7207:469:3,0.03,0.70186335403727,0.10087719298246,0.44,1,1,1
Hippoglossina,oblonga,26.75,-79.75,7207:469:4,0.02,1,0.10087719298246,0.44,0.52177777777778,1,1
Hippoglossina,oblonga,27.25,-77.25,7207:477:1,0.02,1,0.28508771929824,0.11999999999999,0.47911111111111,1,1
Hippoglossina,oblonga,27.25,-77.75,7207:477:2,0.03,1,0.28508771929824,0.11999999999999,0.91466666666667,1,1
Hippoglossina,oblonga,27.25,-78.25,7207:478:1,0.05,1,0.22368421052632,0.22,1,1,1
Hippoglossina,oblonga,27.25,-78.75,7207:478:2,0.05,1,0.22368421052632,0.22,1,1,1
Hippoglossina,oblonga,27.25,-79.25,7207:479:1,0.06,1,0.22368421052632,0.25999999999999,1,1,1
