Mapping parameters for Nemipterus nemurus (Redspine threadfin bream)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 61 |  71,
Bounding Box (NSWE): ,22,-9,96,131

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,5,26,98,200
Temperature (°C),1,25.75,26.25,29.07,33.27
Salinity (psu),1,29.26,31.55,34.11,36.62
Primary Production,1,172,376,1166,2059
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,14,17,167,303.5
 

Map data (HSPEC) for predicted occurrences (n = 1541): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Nemipterus,nemurus,11.75,114.75,1111:114:4,0.37,,,,,,
Nemipterus,nemurus,10.25,115.25,1111:205:1,0.37,,,,,,
Nemipterus,nemurus,10.75,115.25,1111:205:3,0.23,,,,,,
Nemipterus,nemurus,10.75,115.75,1111:205:4,0.39,,,,,,
Nemipterus,nemurus,16.25,111.25,1111:361:1,0.24,,,,,,
Nemipterus,nemurus,19.25,112.75,1111:392:2,0.35,,,,,,
Nemipterus,nemurus,10.25,120.75,1112:100:2,0.37,,,,,,
Nemipterus,nemurus,13.75,123.75,1112:133:4,0.25,,,,,,
Nemipterus,nemurus,13.75,124.25,1112:134:3,0.30,,,,,,
Nemipterus,nemurus,14.25,124.25,1112:144:1,0.22,,,,,,
Nemipterus,nemurus,10.25,125.75,1112:205:2,0.22,,,,,,
Nemipterus,nemurus,12.75,125.25,1112:225:3,0.31,,,,,,
Nemipterus,nemurus,16.75,122.75,1112:362:4,0.32,,,,,,
Nemipterus,nemurus,19.25,122.25,1112:392:1,0.32,,,,,,
Nemipterus,nemurus,20.25,106.25,1210:206:1,0.34,,,,,,
Nemipterus,nemurus,20.25,107.25,1210:207:1,0.22,,,,,,
Nemipterus,nemurus,20.25,107.75,1210:207:2,0.22,,,,,,
Nemipterus,nemurus,20.75,107.25,1210:207:3,0.22,,,,,,
Nemipterus,nemurus,20.75,107.75,1210:207:4,0.22,,,,,,
Nemipterus,nemurus,20.25,114.25,1211:104:1,0.21,,,,,,
Nemipterus,nemurus,20.25,114.75,1211:104:2,0.22,,,,,,
Nemipterus,nemurus,20.75,114.25,1211:104:3,0.22,,,,,,
Nemipterus,nemurus,20.75,114.75,1211:104:4,0.22,,,,,,
Nemipterus,nemurus,20.25,115.25,1211:205:1,0.38,,,,,,
Nemipterus,nemurus,20.75,115.75,1211:205:4,0.23,,,,,,
Nemipterus,nemurus,21.75,117.75,1211:217:4,0.32,,,,,,
Nemipterus,nemurus,20.25,121.75,1212:101:2,0.30,,,,,,
Nemipterus,nemurus,20.75,122.25,1212:102:3,0.38,,,,,,
Nemipterus,nemurus,21.75,121.75,1212:111:4,0.29,,,,,,
Nemipterus,nemurus,-0.75,103.25,3010:103:3,0.26,,,,,,
Nemipterus,nemurus,-0.25,104.25,3010:104:1,0.25,,,,,,
Nemipterus,nemurus,-0.75,104.75,3010:104:4,0.37,,,,,,
Nemipterus,nemurus,-1.25,104.75,3010:114:2,0.38,,,,,,
Nemipterus,nemurus,-0.75,109.25,3010:209:3,0.32,,,,,,
Nemipterus,nemurus,-1.75,109.25,3010:219:3,0.27,,,,,,
Nemipterus,nemurus,-6.25,106.75,3010:466:2,0.24,,,,,,
Nemipterus,nemurus,-2.75,110.25,3011:120:3,0.28,,,,,,
Nemipterus,nemurus,-2.75,111.25,3011:121:3,0.35,,,,,,
Nemipterus,nemurus,-3.75,110.25,3011:130:3,0.25,,,,,,
Nemipterus,nemurus,-3.75,111.25,3011:131:3,0.32,,,,,,
Nemipterus,nemurus,-3.75,111.75,3011:131:4,0.33,,,,,,
Nemipterus,nemurus,-3.25,113.75,3011:133:2,0.30,,,,,,
Nemipterus,nemurus,-6.25,117.75,3011:467:2,0.37,,,,,,
Nemipterus,nemurus,-5.75,122.25,3012:352:3,0.25,,,,,,
Nemipterus,nemurus,1.25,102.25,1010:112:1,0.57,,,,,,
Nemipterus,nemurus,2.25,101.25,1010:121:1,0.52,,,,,,
Nemipterus,nemurus,2.25,103.75,1010:123:2,0.57,,,,,,
Nemipterus,nemurus,0.25,109.25,1010:209:1,0.55,,,,,,
Nemipterus,nemurus,1.75,109.75,1010:219:4,0.40,,,,,,
Nemipterus,nemurus,5.75,109.25,1010:459:3,0.58,,,,,,
Nemipterus,nemurus,5.75,109.75,1010:459:4,0.40,,,,,,
Nemipterus,nemurus,6.25,109.25,1010:469:1,0.59,,,,,,
Nemipterus,nemurus,6.75,109.25,1010:469:3,0.51,,,,,,
Nemipterus,nemurus,7.25,109.25,1010:479:1,0.49,,,,,,
Nemipterus,nemurus,7.75,109.25,1010:479:3,0.58,,,,,,
Nemipterus,nemurus,8.75,105.25,1010:485:3,0.52,,,,,,
Nemipterus,nemurus,8.75,109.25,1010:489:3,0.57,,,,,,
Nemipterus,nemurus,9.25,105.25,1010:495:1,0.43,,,,,,
Nemipterus,nemurus,9.25,106.25,1010:496:1,0.42,,,,,,
Nemipterus,nemurus,3.25,112.25,1011:132:1,0.43,,,,,,
Nemipterus,nemurus,4.25,113.75,1011:143:2,0.58,,,,,,
Nemipterus,nemurus,0.25,117.75,1011:207:2,0.59,,,,,,
Nemipterus,nemurus,2.25,117.75,1011:227:2,0.59,,,,,,
Nemipterus,nemurus,5.75,111.75,1011:351:4,0.57,,,,,,
Nemipterus,nemurus,7.75,110.75,1011:370:4,0.57,,,,,,
Nemipterus,nemurus,8.25,110.75,1011:380:2,0.57,,,,,,
Nemipterus,nemurus,8.25,111.75,1011:381:2,0.57,,,,,,
Nemipterus,nemurus,8.75,111.75,1011:381:4,0.57,,,,,,
Nemipterus,nemurus,8.75,112.75,1011:382:4,0.55,,,,,,
Nemipterus,nemurus,9.25,113.75,1011:393:2,0.59,,,,,,
Nemipterus,nemurus,9.75,113.25,1011:393:3,0.48,,,,,,
Nemipterus,nemurus,9.75,114.25,1011:394:3,0.57,,,,,,
Nemipterus,nemurus,9.75,114.75,1011:394:4,0.52,,,,,,
Nemipterus,nemurus,7.25,115.75,1011:475:2,0.58,,,,,,
Nemipterus,nemurus,9.25,115.25,1011:495:1,0.59,,,,,,
Nemipterus,nemurus,1.25,128.25,1012:218:1,0.46,,,,,,
Nemipterus,nemurus,5.25,125.75,1012:455:2,0.54,,,,,,
Nemipterus,nemurus,6.75,125.25,1012:465:3,0.48,,,,,,
Nemipterus,nemurus,7.25,125.75,1012:475:2,0.50,,,,,,
Nemipterus,nemurus,7.25,126.25,1012:476:1,0.49,,,,,,
Nemipterus,nemurus,7.75,126.25,1012:476:3,0.55,,,,,,
Nemipterus,nemurus,8.25,126.25,1012:486:1,0.48,,,,,,
Nemipterus,nemurus,8.75,126.25,1012:486:3,0.40,,,,,,
Nemipterus,nemurus,9.75,125.75,1012:495:4,0.55,,,,,,
Nemipterus,nemurus,9.25,126.25,1012:496:1,0.45,,,,,,
Nemipterus,nemurus,12.75,99.75,1109:229:4,0.40,,,,,,
Nemipterus,nemurus,12.25,100.25,1110:120:1,0.41,,,,,,
Nemipterus,nemurus,12.25,100.75,1110:120:2,0.41,,,,,,
Nemipterus,nemurus,12.75,100.75,1110:120:4,0.41,,,,,,
Nemipterus,nemurus,12.25,101.25,1110:121:1,0.41,,,,,,
Nemipterus,nemurus,12.75,101.75,1110:121:4,0.41,,,,,,
Nemipterus,nemurus,10.25,113.75,1111:103:2,0.43,,,,,,
Nemipterus,nemurus,11.25,114.25,1111:114:1,0.58,,,,,,
Nemipterus,nemurus,18.75,106.75,1110:486:4,0.56,,,,,,
Nemipterus,nemurus,18.75,107.25,1110:487:3,0.53,,,,,,
Nemipterus,nemurus,19.25,106.75,1110:496:2,0.52,,,,,,
Nemipterus,nemurus,19.25,108.25,1110:498:1,0.54,,,,,,
Nemipterus,nemurus,19.25,108.75,1110:498:2,0.42,,,,,,
Nemipterus,nemurus,19.75,108.75,1110:498:4,0.54,,,,,,
Nemipterus,nemurus,11.25,114.75,1111:114:2,0.52,,,,,,
Nemipterus,nemurus,10.75,117.75,1111:207:4,0.59,,,,,,
Nemipterus,nemurus,11.25,116.25,1111:216:1,0.59,,,,,,
Nemipterus,nemurus,11.75,116.25,1111:216:3,0.46,,,,,,
Nemipterus,nemurus,11.75,116.75,1111:216:4,0.53,,,,,,
Nemipterus,nemurus,11.25,117.25,1111:217:1,0.59,,,,,,
Nemipterus,nemurus,11.75,117.25,1111:217:3,0.50,,,,,,
Nemipterus,nemurus,12.25,117.25,1111:227:1,0.40,,,,,,
Nemipterus,nemurus,15.75,113.75,1111:353:4,0.53,,,,,,
Nemipterus,nemurus,15.75,114.25,1111:354:3,0.47,,,,,,
Nemipterus,nemurus,16.25,112.75,1111:362:2,0.54,,,,,,
Nemipterus,nemurus,16.25,114.25,1111:364:1,0.49,,,,,,
Nemipterus,nemurus,18.75,111.75,1111:381:4,0.40,,,,,,
Nemipterus,nemurus,18.75,112.75,1111:382:4,0.41,,,,,,
Nemipterus,nemurus,14.25,122.75,1112:142:2,0.53,,,,,,
Nemipterus,nemurus,10.75,125.25,1112:205:3,0.47,,,,,,
Nemipterus,nemurus,11.75,125.25,1112:215:3,0.49,,,,,,
Nemipterus,nemurus,15.25,120.25,1112:350:1,0.43,,,,,,
Nemipterus,nemurus,17.25,122.75,1112:372:2,0.58,,,,,,
Nemipterus,nemurus,19.75,121.75,1112:391:4,0.49,,,,,,
Nemipterus,nemurus,20.25,106.75,1210:206:2,0.43,,,,,,
Nemipterus,nemurus,20.75,106.75,1210:206:4,0.48,,,,,,
Nemipterus,nemurus,20.75,115.25,1211:205:3,0.44,,,,,,
Nemipterus,nemurus,21.75,117.25,1211:217:3,0.42,,,,,,
Nemipterus,nemurus,20.75,121.75,1212:101:4,0.50,,,,,,
Nemipterus,nemurus,21.25,121.75,1212:111:2,0.42,,,,,,
Nemipterus,nemurus,-0.25,104.75,3010:104:2,0.49,,,,,,
Nemipterus,nemurus,-0.25,109.25,3010:209:1,0.47,,,,,,
Nemipterus,nemurus,-0.75,109.75,3010:209:4,0.48,,,,,,
Nemipterus,nemurus,-3.25,109.75,3010:239:2,0.43,,,,,,
Nemipterus,nemurus,-5.75,106.75,3010:456:4,0.59,,,,,,
Nemipterus,nemurus,-2.75,110.75,3011:120:4,0.43,,,,,,
Nemipterus,nemurus,-2.75,111.75,3011:121:4,0.51,,,,,,
Nemipterus,nemurus,-3.25,111.25,3011:131:1,0.48,,,,,,
Nemipterus,nemurus,-4.25,112.25,3011:142:1,0.59,,,,,,
Nemipterus,nemurus,-4.25,112.75,3011:142:2,0.56,,,,,,
Nemipterus,nemurus,-0.25,117.25,3011:207:1,0.52,,,,,,
Nemipterus,nemurus,-2.75,117.25,3011:227:3,0.55,,,,,,
Nemipterus,nemurus,-2.25,118.25,3011:228:1,0.42,,,,,,
Nemipterus,nemurus,-4.75,115.25,3011:245:3,0.56,,,,,,
Nemipterus,nemurus,-5.25,114.75,3011:354:2,0.57,,,,,,
Nemipterus,nemurus,-5.75,117.25,3011:457:3,0.51,,,,,,
Nemipterus,nemurus,0.25,104.75,1010:104:2,0.76,,,,,,
Nemipterus,nemurus,0.75,104.25,1010:104:3,0.63,,,,,,
Nemipterus,nemurus,1.25,104.25,1010:114:1,0.61,,,,,,
Nemipterus,nemurus,2.25,100.75,1010:120:2,0.75,,,,,,
Nemipterus,nemurus,2.25,102.75,1010:122:2,0.63,,,,,,
Nemipterus,nemurus,2.75,103.25,1010:123:3,0.76,,,,,,
Nemipterus,nemurus,3.25,103.25,1010:133:1,0.75,,,,,,
Nemipterus,nemurus,0.75,107.75,1010:207:4,0.76,,,,,,
Nemipterus,nemurus,0.25,108.25,1010:208:1,0.73,,,,,,
Nemipterus,nemurus,1.25,109.25,1010:219:1,0.65,,,,,,
Nemipterus,nemurus,1.75,109.25,1010:219:3,0.75,,,,,,
Nemipterus,nemurus,2.25,108.75,1010:228:2,0.62,,,,,,
Nemipterus,nemurus,6.75,100.75,1010:360:4,0.73,,,,,,
Nemipterus,nemurus,9.25,104.75,1010:394:2,0.66,,,,,,
Nemipterus,nemurus,5.75,106.75,1010:456:4,0.75,,,,,,
Nemipterus,nemurus,5.75,107.25,1010:457:3,0.76,,,,,,
Nemipterus,nemurus,5.75,107.75,1010:457:4,0.75,,,,,,
Nemipterus,nemurus,5.25,108.75,1010:458:2,0.79,,,,,,
Nemipterus,nemurus,5.75,108.25,1010:458:3,0.77,,,,,,
Nemipterus,nemurus,5.75,108.75,1010:458:4,0.63,,,,,,
Nemipterus,nemurus,5.25,109.25,1010:459:1,0.76,,,,,,
Nemipterus,nemurus,5.25,109.75,1010:459:2,0.74,,,,,,
Nemipterus,nemurus,6.25,107.25,1010:467:1,0.77,,,,,,
Nemipterus,nemurus,6.25,107.75,1010:467:2,0.75,,,,,,
Nemipterus,nemurus,6.75,107.75,1010:467:4,0.75,,,,,,
Nemipterus,nemurus,6.25,108.25,1010:468:1,0.74,,,,,,
Nemipterus,nemurus,6.25,108.75,1010:468:2,0.66,,,,,,
Nemipterus,nemurus,6.75,108.25,1010:468:3,0.67,,,,,,
Nemipterus,nemurus,6.75,108.75,1010:468:4,0.62,,,,,,
Nemipterus,nemurus,6.25,109.75,1010:469:2,0.61,,,,,,
Nemipterus,nemurus,7.25,106.75,1010:476:2,0.61,,,,,,
Nemipterus,nemurus,7.25,107.75,1010:477:2,0.72,,,,,,
Nemipterus,nemurus,7.25,108.25,1010:478:1,0.78,,,,,,
Nemipterus,nemurus,7.25,108.75,1010:478:2,0.66,,,,,,
Nemipterus,nemurus,7.75,108.75,1010:478:4,0.71,,,,,,
Nemipterus,nemurus,8.25,108.75,1010:488:2,0.66,,,,,,
Nemipterus,nemurus,8.75,108.75,1010:488:4,0.70,,,,,,
Nemipterus,nemurus,8.25,109.25,1010:489:1,0.62,,,,,,
Nemipterus,nemurus,9.75,105.25,1010:495:3,0.62,,,,,,
Nemipterus,nemurus,9.25,109.25,1010:499:1,0.62,,,,,,
Nemipterus,nemurus,9.75,109.25,1010:499:3,0.68,,,,,,
Nemipterus,nemurus,1.75,110.25,1011:110:3,0.74,,,,,,
Nemipterus,nemurus,1.75,111.25,1011:111:3,0.78,,,,,,
Nemipterus,nemurus,3.25,113.25,1011:133:1,0.60,,,,,,
Nemipterus,nemurus,5.25,110.25,1011:350:1,0.75,,,,,,
Nemipterus,nemurus,5.75,110.25,1011:350:3,0.60,,,,,,
Nemipterus,nemurus,7.75,111.75,1011:371:4,0.72,,,,,,
Nemipterus,nemurus,7.75,112.75,1011:372:4,0.72,,,,,,
Nemipterus,nemurus,8.25,112.25,1011:382:1,0.61,,,,,,
Nemipterus,nemurus,8.75,112.25,1011:382:3,0.67,,,,,,
Nemipterus,nemurus,8.25,113.75,1011:383:2,0.73,,,,,,
Nemipterus,nemurus,8.75,113.75,1011:383:4,0.71,,,,,,
Nemipterus,nemurus,8.25,114.25,1011:384:1,0.76,,,,,,
Nemipterus,nemurus,8.75,114.25,1011:384:3,0.76,,,,,,
Nemipterus,nemurus,8.75,114.75,1011:384:4,0.70,,,,,,
Nemipterus,nemurus,9.75,112.75,1011:392:4,0.64,,,,,,
Nemipterus,nemurus,7.75,117.25,1011:477:3,0.69,,,,,,
Nemipterus,nemurus,9.75,115.75,1011:495:4,0.63,,,,,,
Nemipterus,nemurus,3.75,125.25,1012:235:3,0.79,,,,,,
Nemipterus,nemurus,4.25,125.75,1012:245:2,0.69,,,,,,
Nemipterus,nemurus,4.75,125.25,1012:245:3,0.60,,,,,,
Nemipterus,nemurus,4.75,125.75,1012:245:4,0.62,,,,,,
Nemipterus,nemurus,6.25,124.75,1012:364:2,0.73,,,,,,
Nemipterus,nemurus,5.25,125.25,1012:455:1,0.61,,,,,,
Nemipterus,nemurus,5.75,125.75,1012:455:4,0.62,,,,,,
Nemipterus,nemurus,5.75,126.75,1012:456:4,0.76,,,,,,
Nemipterus,nemurus,6.25,125.25,1012:465:1,0.69,,,,,,
Nemipterus,nemurus,6.75,126.25,1012:466:3,0.65,,,,,,
Nemipterus,nemurus,9.75,126.25,1012:496:3,0.70,,,,,,
Nemipterus,nemurus,12.75,102.25,1110:122:3,0.77,,,,,,
Nemipterus,nemurus,10.75,109.75,1110:209:4,0.64,,,,,,
Nemipterus,nemurus,13.75,109.75,1110:239:4,0.75,,,,,,
Nemipterus,nemurus,10.25,114.25,1111:104:1,0.63,,,,,,
Nemipterus,nemurus,10.25,114.75,1111:104:2,0.64,,,,,,
Nemipterus,nemurus,10.75,114.75,1111:104:4,0.63,,,,,,
Nemipterus,nemurus,17.75,106.25,1110:476:3,0.69,,,,,,
Nemipterus,nemurus,10.75,116.25,1111:206:3,0.75,,,,,,
Nemipterus,nemurus,10.75,116.75,1111:206:4,0.76,,,,,,
Nemipterus,nemurus,10.25,119.25,1111:209:1,0.68,,,,,,
Nemipterus,nemurus,11.25,116.75,1111:216:2,0.62,,,,,,
Nemipterus,nemurus,12.25,119.75,1111:229:2,0.71,,,,,,
Nemipterus,nemurus,15.75,111.25,1111:351:3,0.75,,,,,,
Nemipterus,nemurus,16.75,112.25,1111:362:3,0.68,,,,,,
Nemipterus,nemurus,16.75,112.75,1111:362:4,0.60,,,,,,
Nemipterus,nemurus,17.25,111.75,1111:371:2,0.71,,,,,,
Nemipterus,nemurus,17.25,112.25,1111:372:1,0.68,,,,,,
Nemipterus,nemurus,18.75,112.25,1111:382:3,0.64,,,,,,
Nemipterus,nemurus,19.25,110.75,1111:390:2,0.66,,,,,,
Nemipterus,nemurus,19.75,110.75,1111:390:4,0.66,,,,,,
Nemipterus,nemurus,19.25,113.25,1111:393:1,0.65,,,,,,
Nemipterus,nemurus,15.25,117.75,1111:457:2,0.77,,,,,,
Nemipterus,nemurus,11.25,120.75,1112:110:2,0.68,,,,,,
Nemipterus,nemurus,11.75,120.25,1112:110:3,0.77,,,,,,
Nemipterus,nemurus,13.25,124.25,1112:134:1,0.74,,,,,,
Nemipterus,nemurus,14.75,120.25,1112:140:3,0.72,,,,,,
Nemipterus,nemurus,14.75,123.25,1112:143:3,0.68,,,,,,
Nemipterus,nemurus,12.25,125.25,1112:225:1,0.63,,,,,,
Nemipterus,nemurus,16.25,122.25,1112:362:1,0.66,,,,,,
Nemipterus,nemurus,16.75,122.25,1112:362:3,0.65,,,,,,
Nemipterus,nemurus,17.25,122.25,1112:372:1,0.65,,,,,,
Nemipterus,nemurus,17.75,122.25,1112:372:3,0.62,,,,,,
Nemipterus,nemurus,-1.25,104.25,3010:114:1,0.66,,,,,,
Nemipterus,nemurus,-1.75,104.25,3010:114:3,0.66,,,,,,
Nemipterus,nemurus,-1.75,104.75,3010:114:4,0.65,,,,,,
Nemipterus,nemurus,-2.25,104.75,3010:124:2,0.68,,,,,,
Nemipterus,nemurus,-1.75,105.25,3010:215:3,0.66,,,,,,
Nemipterus,nemurus,-1.25,108.75,3010:218:2,0.66,,,,,,
Nemipterus,nemurus,-2.25,105.25,3010:225:1,0.68,,,,,,
Nemipterus,nemurus,-2.25,105.75,3010:225:2,0.75,,,,,,
Nemipterus,nemurus,-2.25,109.25,3010:229:1,0.73,,,,,,
Nemipterus,nemurus,-3.25,106.25,3010:236:1,0.79,,,,,,
Nemipterus,nemurus,-3.75,109.75,3010:239:4,0.71,,,,,,
Nemipterus,nemurus,-4.25,106.25,3010:246:1,0.79,,,,,,
Nemipterus,nemurus,-1.25,110.25,3011:110:1,0.70,,,,,,
Nemipterus,nemurus,-2.25,110.25,3011:120:1,0.67,,,,,,
Nemipterus,nemurus,-3.25,112.25,3011:132:1,0.68,,,,,,
Nemipterus,nemurus,-3.25,112.75,3011:132:2,0.74,,,,,,
Nemipterus,nemurus,-4.25,110.25,3011:140:1,0.73,,,,,,
Nemipterus,nemurus,-4.25,110.75,3011:140:2,0.76,,,,,,
Nemipterus,nemurus,-4.25,111.75,3011:141:2,0.72,,,,,,
Nemipterus,nemurus,-0.75,117.25,3011:207:3,0.69,,,,,,
Nemipterus,nemurus,-2.75,116.75,3011:226:4,0.63,,,,,,
Nemipterus,nemurus,-2.75,117.75,3011:227:4,0.79,,,,,,
Nemipterus,nemurus,-6.25,119.25,3011:469:1,0.67,,,,,,
Nemipterus,nemurus,-1.25,124.25,3012:114:1,0.77,,,,,,
Nemipterus,nemurus,-0.25,128.75,3012:208:2,0.63,,,,,,
Nemipterus,nemurus,-4.75,129.75,3012:249:4,0.79,,,,,,
