Mapping parameters for Chrysiptera cyanea (Sapphire devil)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Expert-reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  57 |  61 |  71 |  77 ,
Bounding Box (NSWE): ,32,-30,91,-168

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,1,6,10
Temperature (°C),1,24.55,25.41,29.05,31
Salinity (psu),1,30.62,33.56,35.27,36.405
Primary Production,1,165,199,842,1586
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,5,15,221,482
 

Map data (HSPEC) for predicted occurrences (n = 2638): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Chrysiptera,cyanea,0.25,99.25,1009:209:1,0.01,1,0.86666666666667,1,0.0067204301075269,1,1
Chrysiptera,cyanea,0.25,99.75,1009:209:2,0.06,1,0.86666666666667,1,0.064516129032258,1,1
Chrysiptera,cyanea,0.75,99.25,1009:209:3,0.03,1,0.86666666666667,1,0.036290322580645,1,1
Chrysiptera,cyanea,2.75,99.75,1009:229:4,0.10,1,0.83589743589744,0.33333333333333,0.34677419354839,1,1
Chrysiptera,cyanea,3.75,98.75,1009:238:4,0.01,1,0.82564102564103,0.33333333333333,0.020161290322581,1,1
Chrysiptera,cyanea,3.25,99.25,1009:239:1,0.09,1,0.81538461538462,0.33333333333333,0.34408602150538,1,1
Chrysiptera,cyanea,3.75,99.25,1009:239:3,0.05,1,0.81538461538462,0.33333333333333,0.2002688172043,1,1
Chrysiptera,cyanea,3.75,99.75,1009:239:4,0.06,1,0.81538461538462,0.33333333333333,0.23521505376344,1,1
Chrysiptera,cyanea,4.75,97.75,1009:247:4,0.18,1,0.87692307692308,0.44897959183673,0.46774193548387,1,1
Chrysiptera,cyanea,4.25,98.25,1009:248:1,0.14,1,0.82564102564103,0.44897959183673,0.37903225806452,1,1
Chrysiptera,cyanea,6.25,99.25,1009:469:1,0.13,0.5,0.88717948717949,0.46938775510204,0.60215053763441,1,1
Chrysiptera,cyanea,0.25,104.25,1010:104:1,0.11,1,1,0.35034013605442,0.32123655913978,1,1
Chrysiptera,cyanea,0.25,104.75,1010:104:2,0.10,1,1,0.35034013605442,0.2741935483871,1,1
Chrysiptera,cyanea,0.75,104.25,1010:104:3,0.04,1,1,0.35034013605442,0.12231182795699,1,1
Chrysiptera,cyanea,1.25,104.25,1010:114:1,0.04,1,1,0.35034013605442,0.1008064516129,1,1
Chrysiptera,cyanea,2.25,101.25,1010:121:1,0.01,1,0.88205128205128,0.33333333333333,0.026881720430108,1,1
Chrysiptera,cyanea,2.75,101.25,1010:121:3,0.08,1,0.88205128205128,0.33333333333333,0.27688172043011,1,1
Chrysiptera,cyanea,2.25,102.75,1010:122:2,0.09,1,0.9948717948718,0.74489795918367,0.12096774193548,1,1
Chrysiptera,cyanea,2.25,103.75,1010:123:2,0.04,1,1,0.74489795918367,0.051075268817204,1,1
Chrysiptera,cyanea,3.25,101.25,1010:131:1,0.08,1,0.86666666666667,0.33333333333333,0.2741935483871,1,1
Chrysiptera,cyanea,3.75,101.25,1010:131:3,0.07,1,0.86666666666667,0.33333333333333,0.23790322580645,1,1
Chrysiptera,cyanea,0.25,108.25,1010:208:1,0.19,1,1,0.80612244897959,0.23655913978495,1,1
Chrysiptera,cyanea,0.25,109.25,1010:209:1,0.02,1,1,0.80612244897959,0.026881720430108,1,1
Chrysiptera,cyanea,1.25,109.25,1010:219:1,0.13,1,0.97948717948718,0.8469387755102,0.15322580645161,1,1
Chrysiptera,cyanea,1.75,109.25,1010:219:3,0.19,1,0.97948717948718,0.72448979591837,0.27284946236559,1,1
Chrysiptera,cyanea,2.25,108.75,1010:228:2,0.09,1,1,0.81632653061225,0.10752688172043,1,1
Chrysiptera,cyanea,5.75,100.25,1010:350:3,0.04,1,0.82564102564103,0.39455782312925,0.12365591397849,1,1
Chrysiptera,cyanea,5.75,102.25,1010:352:3,0.14,1,1,0.58163265306122,0.24596774193548,1,1
Chrysiptera,cyanea,6.75,100.25,1010:360:3,0.19,1,0.87692307692308,0.44897959183673,0.48790322580645,1,1
Chrysiptera,cyanea,6.75,100.75,1010:360:4,0.11,1,0.87692307692308,0.44897959183673,0.28763440860215,1,1
Chrysiptera,cyanea,7.25,100.25,1010:370:1,0.18,1,0.90769230769231,0.44897959183673,0.44086021505376,1,1
Chrysiptera,cyanea,9.75,103.75,1010:393:4,0.10,0.25,1,0.42176870748299,0.98118279569892,1,1
Chrysiptera,cyanea,9.25,104.75,1010:394:2,0.10,1,1,0.69047619047619,0.15188172043011,1,1
Chrysiptera,cyanea,1.75,110.25,1011:110:3,0.15,1,0.87692307692308,0.56802721088435,0.30241935483871,1,1
Chrysiptera,cyanea,1.75,111.25,1011:111:3,0.17,1,0.86153846153846,0.56802721088435,0.35752688172043,1,1
Chrysiptera,cyanea,3.25,113.25,1011:133:1,0.04,1,1,0.52380952380952,0.079301075268817,1,1
Chrysiptera,cyanea,4.25,113.75,1011:143:2,0.05,1,1,0.74489795918367,0.060483870967742,1,1
Chrysiptera,cyanea,0.25,117.75,1011:207:2,0.07,1,1,0.94557823129252,0.06989247311828,1,1
Chrysiptera,cyanea,2.25,117.75,1011:227:2,0.08,1,1,1,0.077956989247312,1,1
Chrysiptera,cyanea,14.25,93.25,1109:143:1,0.19,1,1,0.18707482993197,1,1,1
Chrysiptera,cyanea,14.75,93.75,1109:143:4,0.18,1,1,0.18707482993197,0.94220430107527,1,1
Chrysiptera,cyanea,10.25,98.75,1109:208:2,0.11,1,1,0.42517006802721,0.25940860215054,1,1
Chrysiptera,cyanea,12.25,97.75,1109:227:2,0.17,1,1,0.36734693877551,0.46505376344086,1,1
Chrysiptera,cyanea,12.75,97.75,1109:227:4,0.17,1,1,0.36734693877551,0.45430107526882,1,1
