Mapping parameters for Decapterus tabl (Roughear scad)

"Cite AquaMaps itself as: Kaschner, K., J. Rius-Barile, K. Kesner-Reyes, C. Garilao, S.O. Kullander, T. Rees and R. Froese. 2013. AquaMaps: Predicted range maps for aquatic species World Wide Web electronic publication, www.aquamaps.org, Version 08/2013. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  31 |  41 |  47 |  51 |  57 |  61 |  71 |  77 |  81,
Bounding Box (NSWE): ,37,-16,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,7,150,220,400
Temperature (°C),1,14.98,23.1,28.82,33.02
Salinity (psu),1,31.6,33.75,36.11,38
Primary Production,1,172,237,1367,1862
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,5,18,303,883
 

Map data (HSPEC) for predicted occurrences (n = 6396): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,SST,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Decapterus,tabl,8.75,96.75,1009:486:4,0.04,,,,,,
Decapterus,tabl,8.25,98.75,1009:488:2,0.07,,,,,,
Decapterus,tabl,8.75,99.75,1009:489:4,0.19,,,,,,
Decapterus,tabl,9.25,96.25,1009:496:1,0.14,,,,,,
Decapterus,tabl,9.75,96.25,1009:496:3,0.06,,,,,,
Decapterus,tabl,9.75,98.75,1009:498:4,0.16,,,,,,
Decapterus,tabl,9.25,99.25,1009:499:1,0.08,,,,,,
Decapterus,tabl,9.25,99.75,1009:499:2,0.17,,,,,,
Decapterus,tabl,9.75,99.25,1009:499:3,0.18,,,,,,
Decapterus,tabl,9.75,99.75,1009:499:4,0.03,,,,,,
Decapterus,tabl,0.75,104.75,1010:104:4,0.01,,,,,,
Decapterus,tabl,1.25,104.25,1010:114:1,0.01,,,,,,
Decapterus,tabl,1.75,104.25,1010:114:3,0.15,,,,,,
Decapterus,tabl,2.25,102.75,1010:122:2,0.07,,,,,,
Decapterus,tabl,2.25,103.75,1010:123:2,0.11,,,,,,
Decapterus,tabl,2.75,103.25,1010:123:3,0.19,,,,,,
Decapterus,tabl,2.75,103.75,1010:123:4,0.14,,,,,,
Decapterus,tabl,2.25,104.25,1010:124:1,0.16,,,,,,
Decapterus,tabl,0.25,105.25,1010:205:1,0.09,,,,,,
Decapterus,tabl,0.25,105.75,1010:205:2,0.11,,,,,,
Decapterus,tabl,0.75,105.25,1010:205:3,0.12,,,,,,
Decapterus,tabl,0.75,105.75,1010:205:4,0.16,,,,,,
Decapterus,tabl,0.75,106.75,1010:206:4,0.19,,,,,,
Decapterus,tabl,0.25,107.75,1010:207:2,0.19,,,,,,
Decapterus,tabl,0.75,107.25,1010:207:3,0.07,,,,,,
Decapterus,tabl,0.75,107.75,1010:207:4,0.06,,,,,,
Decapterus,tabl,0.75,108.25,1010:208:3,0.16,,,,,,
Decapterus,tabl,0.25,109.25,1010:209:1,0.08,,,,,,
Decapterus,tabl,1.75,108.75,1010:218:4,0.01,,,,,,
Decapterus,tabl,1.25,109.25,1010:219:1,0.11,,,,,,
Decapterus,tabl,1.75,109.25,1010:219:3,0.10,,,,,,
Decapterus,tabl,1.75,109.75,1010:219:4,0.08,,,,,,
Decapterus,tabl,2.25,108.75,1010:228:2,0.12,,,,,,
Decapterus,tabl,2.25,109.25,1010:229:1,0.06,,,,,,
Decapterus,tabl,2.25,109.75,1010:229:2,0.14,,,,,,
Decapterus,tabl,2.75,109.25,1010:229:3,0.11,,,,,,
Decapterus,tabl,2.75,109.75,1010:229:4,0.19,,,,,,
Decapterus,tabl,3.25,106.25,1010:236:1,0.17,,,,,,
Decapterus,tabl,4.25,108.25,1010:248:1,0.19,,,,,,
Decapterus,tabl,5.25,100.25,1010:350:1,0.02,,,,,,
Decapterus,tabl,5.75,100.25,1010:350:3,0.01,,,,,,
Decapterus,tabl,6.25,100.25,1010:360:1,0.02,,,,,,
Decapterus,tabl,6.75,100.25,1010:360:3,0.03,,,,,,
Decapterus,tabl,6.75,100.75,1010:360:4,0.05,,,,,,
Decapterus,tabl,6.25,101.75,1010:361:2,0.12,,,,,,
Decapterus,tabl,6.75,101.25,1010:361:3,0.03,,,,,,
Decapterus,tabl,6.75,101.75,1010:361:4,0.08,,,,,,
Decapterus,tabl,6.25,102.25,1010:362:1,0.16,,,,,,
Decapterus,tabl,6.25,102.75,1010:362:2,0.11,,,,,,
Decapterus,tabl,6.75,102.25,1010:362:3,0.10,,,,,,
Decapterus,tabl,6.75,102.75,1010:362:4,0.11,,,,,,
Decapterus,tabl,6.25,103.25,1010:363:1,0.18,,,,,,
Decapterus,tabl,6.25,103.75,1010:363:2,0.19,,,,,,
Decapterus,tabl,6.75,103.25,1010:363:3,0.19,,,,,,
Decapterus,tabl,6.75,103.75,1010:363:4,0.19,,,,,,
Decapterus,tabl,7.25,100.25,1010:370:1,0.06,,,,,,
Decapterus,tabl,7.25,100.75,1010:370:2,0.07,,,,,,
Decapterus,tabl,7.75,100.25,1010:370:3,0.10,,,,,,
Decapterus,tabl,7.75,100.75,1010:370:4,0.07,,,,,,
Decapterus,tabl,7.25,101.25,1010:371:1,0.06,,,,,,
Decapterus,tabl,7.25,101.75,1010:371:2,0.04,,,,,,
Decapterus,tabl,7.75,101.25,1010:371:3,0.07,,,,,,
Decapterus,tabl,7.75,101.75,1010:371:4,0.07,,,,,,
Decapterus,tabl,7.25,102.25,1010:372:1,0.10,,,,,,
Decapterus,tabl,7.25,102.75,1010:372:2,0.10,,,,,,
Decapterus,tabl,7.75,102.25,1010:372:3,0.14,,,,,,
Decapterus,tabl,7.75,102.75,1010:372:4,0.13,,,,,,
Decapterus,tabl,7.25,103.25,1010:373:1,0.18,,,,,,
Decapterus,tabl,7.25,103.75,1010:373:2,0.18,,,,,,
Decapterus,tabl,7.75,103.25,1010:373:3,0.18,,,,,,
Decapterus,tabl,7.75,103.75,1010:373:4,0.18,,,,,,
Decapterus,tabl,7.25,104.25,1010:374:1,0.18,,,,,,
Decapterus,tabl,7.25,104.75,1010:374:2,0.18,,,,,,
Decapterus,tabl,7.75,104.25,1010:374:3,0.16,,,,,,
Decapterus,tabl,7.75,104.75,1010:374:4,0.15,,,,,,
Decapterus,tabl,8.25,100.25,1010:380:1,0.10,,,,,,
Decapterus,tabl,8.25,100.75,1010:380:2,0.04,,,,,,
Decapterus,tabl,8.75,100.25,1010:380:3,0.16,,,,,,
Decapterus,tabl,8.75,100.75,1010:380:4,0.06,,,,,,
Decapterus,tabl,8.25,101.25,1010:381:1,0.04,,,,,,
Decapterus,tabl,8.25,101.75,1010:381:2,0.06,,,,,,
Decapterus,tabl,8.75,101.25,1010:381:3,0.04,,,,,,
Decapterus,tabl,8.75,101.75,1010:381:4,0.06,,,,,,
Decapterus,tabl,8.25,102.25,1010:382:1,0.10,,,,,,
Decapterus,tabl,8.25,102.75,1010:382:2,0.10,,,,,,
Decapterus,tabl,8.75,102.25,1010:382:3,0.11,,,,,,
Decapterus,tabl,8.75,102.75,1010:382:4,0.10,,,,,,
Decapterus,tabl,8.25,103.25,1010:383:1,0.14,,,,,,
Decapterus,tabl,8.25,103.75,1010:383:2,0.09,,,,,,
Decapterus,tabl,8.75,103.25,1010:383:3,0.11,,,,,,
Decapterus,tabl,8.75,103.75,1010:383:4,0.07,,,,,,
Decapterus,tabl,8.25,104.25,1010:384:1,0.08,,,,,,
Decapterus,tabl,8.25,104.75,1010:384:2,0.08,,,,,,
Decapterus,tabl,8.75,104.25,1010:384:3,0.06,,,,,,
Decapterus,tabl,9.25,100.25,1010:390:1,0.10,,,,,,
Decapterus,tabl,9.25,100.75,1010:390:2,0.08,,,,,,
Decapterus,tabl,9.75,100.25,1010:390:3,0.07,,,,,,
Decapterus,tabl,9.75,100.75,1010:390:4,0.10,,,,,,
Decapterus,tabl,9.25,101.25,1010:391:1,0.05,,,,,,
Decapterus,tabl,9.25,101.75,1010:391:2,0.06,,,,,,
Decapterus,tabl,9.75,101.25,1010:391:3,0.06,,,,,,
Decapterus,tabl,9.75,101.75,1010:391:4,0.05,,,,,,
Decapterus,tabl,9.25,102.25,1010:392:1,0.05,,,,,,
Decapterus,tabl,9.25,102.75,1010:392:2,0.04,,,,,,
Decapterus,tabl,9.75,102.25,1010:392:3,0.05,,,,,,
Decapterus,tabl,9.75,102.75,1010:392:4,0.04,,,,,,
Decapterus,tabl,9.25,103.25,1010:393:1,0.04,,,,,,
Decapterus,tabl,9.25,103.75,1010:393:2,0.02,,,,,,
Decapterus,tabl,9.75,103.25,1010:393:3,0.03,,,,,,
Decapterus,tabl,9.75,103.75,1010:393:4,0.02,,,,,,
Decapterus,tabl,9.25,104.25,1010:394:1,0.02,,,,,,
Decapterus,tabl,9.25,104.75,1010:394:2,0.05,,,,,,
Decapterus,tabl,9.75,104.25,1010:394:3,0.02,,,,,,
Decapterus,tabl,9.75,104.75,1010:394:4,0.04,,,,,,
Decapterus,tabl,6.75,109.75,1010:469:4,0.06,,,,,,
Decapterus,tabl,7.25,105.75,1010:475:2,0.18,,,,,,
Decapterus,tabl,7.75,105.25,1010:475:3,0.15,,,,,,
Decapterus,tabl,7.75,105.75,1010:475:4,0.15,,,,,,
Decapterus,tabl,7.25,106.25,1010:476:1,0.17,,,,,,
Decapterus,tabl,7.75,106.25,1010:476:3,0.15,,,,,,
Decapterus,tabl,8.25,105.25,1010:485:1,0.10,,,,,,
Decapterus,tabl,8.25,105.75,1010:485:2,0.10,,,,,,
Decapterus,tabl,8.75,105.25,1010:485:3,0.04,,,,,,
Decapterus,tabl,8.75,105.75,1010:485:4,0.07,,,,,,
Decapterus,tabl,8.25,106.25,1010:486:1,0.10,,,,,,
Decapterus,tabl,8.25,106.75,1010:486:2,0.17,,,,,,
Decapterus,tabl,8.75,106.25,1010:486:3,0.11,,,,,,
Decapterus,tabl,8.75,106.75,1010:486:4,0.14,,,,,,
Decapterus,tabl,9.25,105.25,1010:495:1,0.03,,,,,,
Decapterus,tabl,9.25,105.75,1010:495:2,0.16,,,,,,
Decapterus,tabl,9.75,105.25,1010:495:3,0.05,,,,,,
Decapterus,tabl,9.25,106.25,1010:496:1,0.09,,,,,,
Decapterus,tabl,9.25,106.75,1010:496:2,0.10,,,,,,
Decapterus,tabl,9.75,106.25,1010:496:3,0.04,,,,,,
Decapterus,tabl,9.75,107.25,1010:497:3,0.14,,,,,,
Decapterus,tabl,1.75,110.25,1011:110:3,0.07,,,,,,
Decapterus,tabl,1.75,111.25,1011:111:3,0.05,,,,,,
Decapterus,tabl,2.25,110.25,1011:120:1,0.13,,,,,,
Decapterus,tabl,2.75,110.25,1011:120:3,0.16,,,,,,
Decapterus,tabl,2.75,110.75,1011:120:4,0.12,,,,,,
Decapterus,tabl,2.75,111.25,1011:121:3,0.01,,,,,,
Decapterus,tabl,3.25,111.25,1011:131:1,0.14,,,,,,
Decapterus,tabl,3.25,111.75,1011:131:2,0.09,,,,,,
Decapterus,tabl,3.75,111.75,1011:131:4,0.17,,,,,,
Decapterus,tabl,3.25,112.25,1011:132:1,0.06,,,,,,
Decapterus,tabl,3.75,112.25,1011:132:3,0.17,,,,,,
Decapterus,tabl,3.25,113.25,1011:133:1,0.10,,,,,,
Decapterus,tabl,4.75,113.75,1011:143:4,0.11,,,,,,
Decapterus,tabl,9.25,111.75,1011:391:2,0.05,,,,,,
Decapterus,tabl,5.75,117.75,1011:457:4,0.01,,,,,,
Decapterus,tabl,7.75,116.25,1011:476:3,0.11,,,,,,
Decapterus,tabl,8.75,116.75,1011:486:4,0.02,,,,,,
Decapterus,tabl,1.25,128.25,1012:218:1,0.06,,,,,,
Decapterus,tabl,7.75,124.25,1012:374:3,0.03,,,,,,
Decapterus,tabl,6.75,126.75,1012:466:4,0.05,,,,,,
Decapterus,tabl,7.25,126.75,1012:476:2,0.09,,,,,,
Decapterus,tabl,8.25,126.75,1012:486:2,0.06,,,,,,
Decapterus,tabl,15.75,39.25,1103:459:3,0.09,,,,,,
Decapterus,tabl,15.75,39.75,1103:459:4,0.15,,,,,,
Decapterus,tabl,16.25,39.25,1103:469:1,0.09,,,,,,
Decapterus,tabl,16.25,39.75,1103:469:2,0.04,,,,,,
Decapterus,tabl,16.75,39.25,1103:469:3,0.16,,,,,,
Decapterus,tabl,16.75,39.75,1103:469:4,0.10,,,,,,
Decapterus,tabl,17.25,38.75,1103:478:2,0.14,,,,,,
Decapterus,tabl,17.75,38.75,1103:478:4,0.16,,,,,,
Decapterus,tabl,17.25,39.25,1103:479:1,0.16,,,,,,
Decapterus,tabl,17.25,39.75,1103:479:2,0.16,,,,,,
Decapterus,tabl,17.75,39.25,1103:479:3,0.16,,,,,,
Decapterus,tabl,17.75,39.75,1103:479:4,0.09,,,,,,
Decapterus,tabl,18.75,37.25,1103:487:3,0.01,,,,,,
Decapterus,tabl,18.75,37.75,1103:487:4,0.05,,,,,,
Decapterus,tabl,18.25,38.25,1103:488:1,0.01,,,,,,
Decapterus,tabl,18.75,38.25,1103:488:3,0.07,,,,,,
Decapterus,tabl,18.75,38.75,1103:488:4,0.07,,,,,,
Decapterus,tabl,18.25,39.25,1103:489:1,0.05,,,,,,
Decapterus,tabl,18.75,39.25,1103:489:3,0.07,,,,,,
Decapterus,tabl,19.25,37.25,1103:497:1,0.07,,,,,,
Decapterus,tabl,19.25,37.75,1103:497:2,0.07,,,,,,
Decapterus,tabl,19.75,37.25,1103:497:3,0.07,,,,,,
Decapterus,tabl,19.75,37.75,1103:497:4,0.07,,,,,,
Decapterus,tabl,19.25,38.25,1103:498:1,0.07,,,,,,
Decapterus,tabl,19.25,38.75,1103:498:2,0.07,,,,,,
Decapterus,tabl,19.75,38.25,1103:498:3,0.07,,,,,,
Decapterus,tabl,19.25,39.75,1103:499:2,0.13,,,,,,
Decapterus,tabl,19.75,39.75,1103:499:4,0.13,,,,,,
Decapterus,tabl,12.75,42.75,1104:122:4,0.01,,,,,,
Decapterus,tabl,12.75,43.25,1104:123:3,0.09,,,,,,
Decapterus,tabl,12.75,43.75,1104:123:4,0.16,,,,,,
Decapterus,tabl,13.75,41.75,1104:131:4,0.18,,,,,,
Decapterus,tabl,13.25,42.25,1104:132:1,0.19,,,,,,
Decapterus,tabl,13.25,42.75,1104:132:2,0.16,,,,,,
Decapterus,tabl,13.25,43.25,1104:133:1,0.06,,,,,,
Decapterus,tabl,14.75,40.75,1104:140:4,0.06,,,,,,
Decapterus,tabl,14.25,41.25,1104:141:1,0.16,,,,,,
Decapterus,tabl,14.25,41.75,1104:141:2,0.18,,,,,,
Decapterus,tabl,14.75,41.25,1104:141:3,0.15,,,,,,
Decapterus,tabl,14.25,43.25,1104:143:1,0.08,,,,,,
Decapterus,tabl,10.25,45.25,1104:205:1,0.03,,,,,,
Decapterus,tabl,10.75,47.25,1104:207:3,0.14,,,,,,
Decapterus,tabl,13.75,46.75,1104:236:4,0.16,,,,,,
Decapterus,tabl,15.25,40.25,1104:350:1,0.10,,,,,,
Decapterus,tabl,15.25,40.75,1104:350:2,0.09,,,,,,
Decapterus,tabl,15.75,40.75,1104:350:4,0.06,,,,,,
Decapterus,tabl,15.25,41.25,1104:351:1,0.17,,,,,,
Decapterus,tabl,15.25,42.75,1104:352:2,0.13,,,,,,
Decapterus,tabl,15.75,42.75,1104:352:4,0.07,,,,,,
Decapterus,tabl,16.25,40.25,1104:360:1,0.04,,,,,,
Decapterus,tabl,16.25,40.75,1104:360:2,0.13,,,,,,
Decapterus,tabl,16.75,40.25,1104:360:3,0.13,,,,,,
Decapterus,tabl,16.75,40.75,1104:360:4,0.13,,,,,,
Decapterus,tabl,16.25,41.25,1104:361:1,0.12,,,,,,
Decapterus,tabl,16.25,41.75,1104:361:2,0.12,,,,,,
Decapterus,tabl,16.75,41.25,1104:361:3,0.12,,,,,,
Decapterus,tabl,16.75,41.75,1104:361:4,0.12,,,,,,
Decapterus,tabl,16.25,42.25,1104:362:1,0.11,,,,,,
Decapterus,tabl,16.25,42.75,1104:362:2,0.03,,,,,,
Decapterus,tabl,16.75,42.25,1104:362:3,0.05,,,,,,
Decapterus,tabl,16.75,42.75,1104:362:4,0.03,,,,,,
Decapterus,tabl,17.25,40.25,1104:370:1,0.12,,,,,,
Decapterus,tabl,17.25,40.75,1104:370:2,0.12,,,,,,
Decapterus,tabl,17.75,40.75,1104:370:4,0.12,,,,,,
Decapterus,tabl,17.25,41.25,1104:371:1,0.06,,,,,,
Decapterus,tabl,17.25,41.75,1104:371:2,0.06,,,,,,
Decapterus,tabl,17.75,41.25,1104:371:3,0.06,,,,,,
Decapterus,tabl,17.75,41.75,1104:371:4,0.05,,,,,,
Decapterus,tabl,17.25,42.25,1104:372:1,0.03,,,,,,
Decapterus,tabl,17.75,42.25,1104:372:3,0.04,,,,,,
Decapterus,tabl,18.25,40.25,1104:380:1,0.16,,,,,,
Decapterus,tabl,18.25,40.75,1104:380:2,0.16,,,,,,
Decapterus,tabl,18.75,40.25,1104:380:3,0.16,,,,,,
Decapterus,tabl,18.75,40.75,1104:380:4,0.16,,,,,,
Decapterus,tabl,18.25,41.25,1104:381:1,0.10,,,,,,
Decapterus,tabl,18.25,41.75,1104:381:2,0.02,,,,,,
Decapterus,tabl,18.75,41.25,1104:381:3,0.07,,,,,,
Decapterus,tabl,19.25,40.25,1104:390:1,0.12,,,,,,
Decapterus,tabl,19.25,40.75,1104:390:2,0.09,,,,,,
Decapterus,tabl,19.75,40.25,1104:390:3,0.12,,,,,,
Decapterus,tabl,19.75,40.75,1104:390:4,0.06,,,,,,
Decapterus,tabl,19.25,41.25,1104:391:1,0.02,,,,,,
Decapterus,tabl,10.25,50.75,1105:100:2,0.01,,,,,,
Decapterus,tabl,14.75,50.25,1105:140:3,0.17,,,,,,
Decapterus,tabl,18.75,57.75,1105:487:4,0.13,,,,,,
Decapterus,tabl,12.75,74.75,1107:124:4,0.19,,,,,,
Decapterus,tabl,14.25,74.25,1107:144:1,0.02,,,,,,
Decapterus,tabl,14.25,74.75,1107:144:2,0.19,,,,,,
Decapterus,tabl,11.75,75.75,1107:215:4,0.06,,,,,,
Decapterus,tabl,12.75,75.25,1107:225:3,0.02,,,,,,
Decapterus,tabl,12.25,79.75,1107:229:2,0.13,,,,,,
Decapterus,tabl,16.25,73.75,1107:363:2,0.01,,,,,,
Decapterus,tabl,17.75,73.25,1107:373:3,0.19,,,,,,
Decapterus,tabl,18.25,72.75,1107:382:2,0.17,,,,,,
Decapterus,tabl,18.25,73.25,1107:383:1,0.13,,,,,,
Decapterus,tabl,19.75,71.75,1107:391:4,0.12,,,,,,
Decapterus,tabl,19.25,72.75,1107:392:2,0.03,,,,,,
Decapterus,tabl,10.75,93.75,1109:103:4,0.08,,,,,,
Decapterus,tabl,12.25,92.75,1109:122:2,0.09,,,,,,
Decapterus,tabl,12.25,93.25,1109:123:1,0.19,,,,,,
Decapterus,tabl,12.25,93.75,1109:123:2,0.19,,,,,,
Decapterus,tabl,12.75,93.25,1109:123:3,0.19,,,,,,
Decapterus,tabl,13.25,92.25,1109:132:1,0.16,,,,,,
Decapterus,tabl,13.25,92.75,1109:132:2,0.16,,,,,,
Decapterus,tabl,13.75,92.75,1109:132:4,0.16,,,,,,
Decapterus,tabl,10.25,97.25,1109:207:1,0.12,,,,,,
Decapterus,tabl,10.25,97.75,1109:207:2,0.12,,,,,,
Decapterus,tabl,10.75,97.25,1109:207:3,0.12,,,,,,
Decapterus,tabl,10.75,97.75,1109:207:4,0.12,,,,,,
Decapterus,tabl,10.25,98.25,1109:208:1,0.07,,,,,,
Decapterus,tabl,10.25,98.75,1109:208:2,0.04,,,,,,
Decapterus,tabl,10.75,98.25,1109:208:3,0.12,,,,,,
Decapterus,tabl,10.75,98.75,1109:208:4,0.12,,,,,,
Decapterus,tabl,10.25,99.25,1109:209:1,0.07,,,,,,
Decapterus,tabl,10.25,99.75,1109:209:2,0.06,,,,,,
Decapterus,tabl,10.75,99.25,1109:209:3,0.13,,,,,,
Decapterus,tabl,10.75,99.75,1109:209:4,0.10,,,,,,
Decapterus,tabl,11.25,96.75,1109:216:2,0.19,,,,,,
Decapterus,tabl,11.75,96.75,1109:216:4,0.19,,,,,,
Decapterus,tabl,11.25,97.75,1109:217:2,0.08,,,,,,
Decapterus,tabl,11.75,97.75,1109:217:4,0.11,,,,,,
Decapterus,tabl,11.25,98.25,1109:218:1,0.09,,,,,,
Decapterus,tabl,11.25,98.75,1109:218:2,0.17,,,,,,
Decapterus,tabl,11.75,98.75,1109:218:4,0.08,,,,,,
Decapterus,tabl,12.25,97.25,1109:227:1,0.05,,,,,,
Decapterus,tabl,12.25,97.75,1109:227:2,0.03,,,,,,
Decapterus,tabl,12.75,97.25,1109:227:3,0.05,,,,,,
Decapterus,tabl,12.75,97.75,1109:227:4,0.03,,,,,,
Decapterus,tabl,12.25,98.25,1109:228:1,0.01,,,,,,
Decapterus,tabl,12.75,98.25,1109:228:3,0.05,,,,,,
Decapterus,tabl,12.75,98.75,1109:228:4,0.01,,,,,,
Decapterus,tabl,10.25,100.25,1110:100:1,0.06,,,,,,
Decapterus,tabl,10.25,100.75,1110:100:2,0.08,,,,,,
Decapterus,tabl,10.75,100.25,1110:100:3,0.11,,,,,,
Decapterus,tabl,10.75,100.75,1110:100:4,0.08,,,,,,
Decapterus,tabl,10.25,101.25,1110:101:1,0.02,,,,,,
Decapterus,tabl,10.25,101.75,1110:101:2,0.02,,,,,,
Decapterus,tabl,10.75,101.25,1110:101:3,0.02,,,,,,
Decapterus,tabl,10.75,101.75,1110:101:4,0.02,,,,,,
Decapterus,tabl,10.25,103.75,1110:103:2,0.06,,,,,,
Decapterus,tabl,10.25,104.25,1110:104:1,0.07,,,,,,
Decapterus,tabl,10.25,104.75,1110:104:2,0.04,,,,,,
Decapterus,tabl,10.75,104.25,1110:104:3,0.10,,,,,,
Decapterus,tabl,10.25,105.25,1110:205:1,0.11,,,,,,
Decapterus,tabl,10.25,107.75,1110:207:2,0.19,,,,,,
Decapterus,tabl,10.75,107.25,1110:207:3,0.01,,,,,,
Decapterus,tabl,10.75,107.75,1110:207:4,0.18,,,,,,
Decapterus,tabl,16.25,109.75,1110:469:2,0.17,,,,,,
Decapterus,tabl,18.75,108.75,1110:488:4,0.16,,,,,,
Decapterus,tabl,19.75,105.75,1110:495:4,0.13,,,,,,
Decapterus,tabl,19.75,106.25,1110:496:3,0.17,,,,,,
Decapterus,tabl,15.75,110.75,1111:350:4,0.12,,,,,,
Decapterus,tabl,16.25,114.75,1111:364:2,0.19,,,,,,
Decapterus,tabl,11.25,122.75,1112:112:2,0.19,,,,,,
Decapterus,tabl,13.75,124.75,1112:134:4,0.14,,,,,,
Decapterus,tabl,14.75,120.75,1112:140:4,0.14,,,,,,
Decapterus,tabl,14.25,123.75,1112:143:2,0.03,,,,,,
Decapterus,tabl,14.25,124.75,1112:144:2,0.03,,,,,,
Decapterus,tabl,10.75,125.75,1112:205:4,0.15,,,,,,
Decapterus,tabl,10.75,126.25,1112:206:3,0.18,,,,,,
Decapterus,tabl,11.75,125.25,1112:215:3,0.11,,,,,,
Decapterus,tabl,10.25,139.75,1113:209:2,0.11,,,,,,
Decapterus,tabl,16.25,145.75,1114:465:2,0.08,,,,,,
Decapterus,tabl,16.25,146.25,1114:466:1,0.08,,,,,,
Decapterus,tabl,10.25,165.75,1116:205:2,0.18,,,,,,
Decapterus,tabl,10.75,169.75,1116:209:4,0.06,,,,,,
Decapterus,tabl,11.25,167.75,1116:217:2,0.17,,,,,,
Decapterus,tabl,12.25,168.75,1116:228:2,0.11,,,,,,
Decapterus,tabl,19.25,167.25,1116:497:1,0.01,,,,,,
Decapterus,tabl,10.75,170.25,1117:100:3,0.06,,,,,,
Decapterus,tabl,12.25,170.25,1117:120:1,0.15,,,,,,
Decapterus,tabl,13.25,175.75,1117:235:2,0.01,,,,,,
Decapterus,tabl,20.25,39.75,1203:209:2,0.13,,,,,,
Decapterus,tabl,20.25,40.25,1204:100:1,0.11,,,,,,
Decapterus,tabl,21.75,59.25,1205:219:3,0.02,,,,,,
Decapterus,tabl,23.75,57.25,1205:237:3,0.04,,,,,,
