Mapping parameters for Torpedo sinuspersici (Variable torpedo ray)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2015. 
	AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2015. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 51 |  57,
Bounding Box (NSWE): ,,-31,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,22,95,200
Temperature (°C),1,20.07,23.57,28.38,32.58
Salinity (psu),1,33.56,34.9,38.66,39.49
Primary Production,1,315,485,1787,2901
Sea Ice Concentration,1,-1,0,0,0
Distance to Land (km),0,4,10,165,262
 

Map data (HSPEC) for predicted occurrences (n = 1537): 

"To get individual probabilities (i.e. Depth, Temperature, Salinity, Primary Production, Sea Ice Concentration, Distance to Land):"
1. Click on the Create-Your-Own-Map at the bottom left part of the species map page.
2. Click on the Regenerate Map Data and View Map button then click OK.
3. In the resulting User-Specified Map for the species click on the Download data (as csv) link.
4. Select HSPEC then Submit.

Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability
Torpedo,sinuspersici,1.25,43.75,1004:113:2,0.09
Torpedo,sinuspersici,8.25,49.75,1004:489:2,0.18
Torpedo,sinuspersici,6.25,79.75,1007:469:2,0.16
Torpedo,sinuspersici,6.75,79.75,1007:469:4,0.16
Torpedo,sinuspersici,7.25,79.75,1007:479:2,0.16
Torpedo,sinuspersici,9.25,75.75,1007:495:2,0.15
Torpedo,sinuspersici,6.25,80.25,1008:360:1,0.16
Torpedo,sinuspersici,6.75,80.25,1008:360:3,0.06
Torpedo,sinuspersici,7.25,81.75,1008:371:2,0.07
Torpedo,sinuspersici,7.75,81.75,1008:371:4,0.07
Torpedo,sinuspersici,7.25,82.25,1008:372:1,0.05
Torpedo,sinuspersici,8.25,81.75,1008:381:2,0.13
Torpedo,sinuspersici,8.75,81.75,1008:381:4,0.16
Torpedo,sinuspersici,0.25,97.75,1009:207:2,0.04
